Laranjeiras,Carapina,Camburi,Sua,VixCentro,Ibes,VVCentro,Cariacica
34.1250,24.5000,31.9583,28.1667,26.6667,27.6250,29.3333,43.3333
19.0833,12.7917,16.5833,15.5000,16.1667,14.1250,24.7500,26.1667
32.2917,25.5833,31.7083,32.7500,28.5833,38.2917,39.3333,53.6250
86.4583,16.7083,22.4583,19.2917,37.6667,36.2083,43.5417,56.0000
49.3333,30.0833,25.7500,33.4583,30.7917,30.3333,41.5833,44.4167
30.7083,16.4167,21.4167,18.5833,27.6250,25.3750,28.5000,45.9167
15.2500,21.2917,13.6667,14.5833,13.5833,19.7083,24.9167,30.8333
20.5417,13.7083,14.1667,14.0833,16.2083,15.6667,23.3333,31.1250
14.0833,16.1667,16.2083,13.2917,13.0000,13.0417,16.9167,30.5000
24.5417,13.1667,23.2083,13.5417,15.2917,22.2083,21.5417,41.3750
28.5417,17.5417,30.5833,22.2083,23.7083,26.0417,33.7917,37.9167
31.0000,32.6667,30.7083,32.4583,29.0833,31.1667,26.5417,50.7500
37.7500,15.5417,21.7917,23.9167,26.3333,30.0000,26.9583,39.9583
29.6250,20.5417,22.9583,27.8333,23.5833,22.7083,26.3750,38.0000
24.4167,48.1250,24.7917,26.1667,27.3333,28.2500,20.6250,45.9167
33.1667,19.5417,29.5833,24.0417,25.7917,30.9583,27.1667,43.3750
31.5833,26.7500,26.6667,30.1667,26.7917,30.2083,26.4583,47.9167
37.3750,19.2083,27.9167,24.6667,19.0833,27.3333,33.9583,36.1250
40.6250,20.8750,18.5000,24.2500,21.7083,19.6250,18.0000,48.6667
46.3333,34.9583,40.2917,28.9167,37.1250,38.5000,36.0417,55.0417
26.2917,21.0000,18.9167,27.9167,41.9167,25.1667,23.9583,69.3750
18.5833,14.8750,23.6250,22.0417,23.1250,30.4583,28.5417,37.2917
32.9167,17.1667,24.5417,26.7083,22.8750,24.7500,20.9583,45.0417
46.8750,22.0833,26.6667,35.1250,34.2500,36.1250,47.1250,60.2917
15.6667,9.7500,12.1667,13.5417,14.6667,16.9167,13.8333,19.5417
9.9583,9.5417,11.1250,13.2500,14.7500,11.7500,9.7083,19.5417
10.4583,11.4583,13.2083,12.9583,12.1667,8.2500,10.5417,21.4167
9.8333,12.6250,17.6667,16.7917,12.4167,12.2083,14.2917,24.8750
16.9583,18.9167,17.6250,14.3333,15.1250,16.4167,14.5417,29.5000
16.1667,15.6667,12.7083,13.0000,13.0417,11.2083,14.1250,25.2500
12.5833,14.6667,12.7083,13.2083,12.3750,15.6667,12.8333,25.3750
16.3750,34.9583,18.6250,18.7500,23.7083,27.0417,26.0417,45.9583
17.5417,25.2083,30.5417,27.1250,37.7083,42.9167,46.0417,70.8333
26.2917,23.9583,29.0000,35.8333,34.0417,42.3333,30.5833,55.3750
32.9167,35.5833,37.0833,36.4583,36.4167,43.0833,42.7083,54.9167
41.0833,22.3750,25.6667,41.0417,35.0833,41.8750,35.7917,50.5000
55.3750,25.5000,39.0833,31.0000,40.9583,28.2917,37.6250,64.2500
65.5417,39.2917,38.5417,53.7083,46.5417,47.7917,43.1667,60.5000
48.4167,20.3750,38.6667,31.2917,36.9167,44.0417,36.7083,61.1250
70.1250,21.0000,25.4167,32.1667,39.1250,52.0000,32.7083,66.1667
52.4167,19.8333,20.5833,18.0833,31.2917,40.2500,30.8333,53.2917
48.1667,17.1667,30.2917,28.5417,27.7917,33.2917,40.9167,44.1250
68.2500,22.4583,22.2083,31.8333,25.9167,31.3333,33.1250,48.0000
48.9167,21.8333,35.9583,24.8750,26.7083,22.6250,26.5833,40.5000
32.8750,25.2500,25.2917,30.3333,32.0833,31.0000,50.5417,46.0833
51.7500,28.1667,27.8750,33.2500,32.6667,38.0417,37.3750,56.4167
37.5417,34.9167,33.0833,32.0833,30.2917,33.0833,44.4167,46.5000
57.2083,21.9167,19.9167,38.0833,22.5833,42.0000,45.9583,47.2500
49.0000,20.1250,21.8750,39.4583,27.0417,49.9167,34.2917,45.3333
69.0000,25.2500,26.4583,37.5833,29.1250,33.9583,33.9167,54.4167
54.4583,16.6667,30.1667,24.2917,19.6667,23.1667,21.7083,43.5833
55.9167,19.8333,20.5000,41.2917,22.8333,48.5000,42.3750,41.9167
47.0000,22.2917,23.2500,47.7917,32.4583,41.1667,39.2083,48.2917
43.6250,18.3333,26.9583,36.0833,30.0000,36.7083,35.4167,45.0833
44.9167,18.8750,22.8750,39.1250,29.7500,37.0417,45.6667,45.6250
77.4583,24.5833,30.4167,44.0417,35.0417,59.9167,50.2500,51.5000
69.3750,29.9583,44.7500,42.5833,31.9167,52.8333,40.0417,69.5000
77.5000,24.5833,42.0833,25.2083,46.6667,30.7917,28.1250,54.5833
37.4583,26.0417,32.3750,34.7083,43.6250,36.6667,32.9167,60.5000
27.8333,17.6250,20.5833,18.1667,15.0833,24.5000,30.4583,37.3750
44.5000,33.5000,42.7500,29.9583,42.9583,45.9167,45.1667,67.8333
42.8333,25.0833,33.2500,41.5000,40.5000,44.1250,47.7083,53.3750
38.8333,24.7083,51.8750,33.0833,27.0417,31.8333,37.5000,41.2083
15.5833,15.0000,19.0417,14.6667,11.2917,11.9583,10.8750,24.9583
17.9167,15.2917,25.7917,28.0000,16.3333,27.0000,16.0833,26.2083
33.9167,19.9167,19.3750,35.4167,26.3333,32.3333,33.6667,39.6250
29.5417,17.5000,24.0833,35.8750,25.7083,24.7500,32.9167,35.2083
32.5417,27.6250,21.7500,33.0000,40.5000,30.9167,44.7083,54.3750
34.5833,35.5417,25.8750,28.4167,36.8333,26.2917,57.0000,60.2917
35.7083,21.8333,40.9167,24.8333,35.7083,27.4583,38.3750,57.3333
45.2083,13.9167,25.7917,22.8333,17.2917,31.0833,28.5417,35.4583
33.0000,17.6250,19.2500,52.1250,25.0833,33.7917,29.9167,40.9583
29.9167,14.4583,14.7917,22.1250,25.7083,18.5417,41.2917,35.3750
34.2917,26.0833,19.7917,27.2083,26.5000,21.2917,38.8333,45.0417
24.5833,18.5417,34.9167,24.2500,34.0417,24.0833,41.1667,47.7917
33.2083,18.0000,33.1250,27.3750,28.4583,25.0417,43.3750,46.9167
39.0000,26.1250,23.2917,24.7917,26.5833,26.8333,40.5833,47.3333
24.2500,28.2083,16.4583,27.8750,31.6667,24.5000,36.5417,45.5833
19.9583,25.4583,12.0417,17.2917,25.5417,14.7083,28.0000,37.2917
42.8333,18.4583,24.4167,27.2917,29.5833,24.6667,39.9167,49.9167
40.2083,14.5833,26.7500,21.9167,19.5000,27.5417,36.7500,37.7500
33.2917,16.1667,24.7083,19.5000,27.0417,19.2083,31.5000,35.7083
42.1250,15.2917,9.1667,24.1250,22.3750,18.9167,27.2917,40.5000
31.8750,15.7500,14.3333,12.7917,13.1250,13.8333,18.2500,34.5417
45.5000,19.6667,24.2500,45.8333,23.8750,30.2917,29.7500,41.7083
38.8333,19.7917,16.1667,38.2083,17.5833,33.0417,21.0000,43.6250
26.2500,14.7917,19.1250,11.7917,13.4583,21.7083,23.0833,38.2083
27.9583,16.6667,24.2083,14.2917,9.9583,18.4583,25.1667,35.0417
45.2917,30.9583,30.3333,37.7917,27.9583,39.9583,30.9167,44.2917
34.5833,19.5833,22.4583,37.1667,16.2083,28.0000,24.0417,35.1667
